ID,Date,Link,Charge,Start count,Quantity,Service,Status,Remains
27486388,2025-10-12 11:53:43,Funny Bobo Edutainment Rhymes,0.10875,464.0,250,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27471089,2025-10-11 09:39:28,HP Mini DIY Tractor,0.32625,0.0,750,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470993,2025-10-11 09:29:49,HP Mini DIY Tractor,0.36975,0.0,850,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470812,2025-10-11 09:09:37,Kid Studio,0.0435,40739.0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470811,2025-10-11 09:09:27,Kid Studio,0.348,910983.0,800,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470807,2025-10-11 09:09:07,Kid Studio,0.3915,391260.0,900,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470797,2025-10-11 09:08:27,Funny Crushing Experiment,0.10875,400.0,250,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470789,2025-10-11 09:07:27,Thomas Satisfying,0.0174,7980.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470785,2025-10-11 09:07:16,Thomas Satisfying,0.0435,8221.0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470780,2025-10-11 09:06:41,Tiny DIY Craft,0.15225,770.0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470772,2025-10-11 09:06:09,Mini Toys World,0.10875,10931.0,250,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470767,2025-10-11 09:05:25,Number A,0.15225,23240.0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470760,2025-10-11 09:04:23,HP Mini DIY Tractor,0.0174,16000.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27470754,2025-10-11 09:03:15,HP Mini DIY Tractor,0.15225,140246.0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27461497,2025-10-10 16:30:24,Tiny DIY Craft,0.15225,0.0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27461199,2025-10-10 16:15:55,Tiny DIY Craft,0.15225,0.0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27461166,2025-10-10 16:10:40,HP Mini DIY Tractor,0.36975,0.0,850,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27460576,2025-10-10 15:16:01,Funny Bobo Edutainment Rhymes,0.0087,141.0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27457663,2025-10-10 10:07:07,Number B,0.087,779.0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27457359,2025-10-10 09:36:53,Funny Bobo Edutainment Rhymes,0.0087,284.0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27457357,2025-10-10 09:36:45,Funny Bobo Edutainment Rhymes,0.0087,328.0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27457355,2025-10-10 09:36:37,Funny Bobo Edutainment Rhymes,0.0087,1.0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27457353,2025-10-10 09:36:28,Funny Bobo Edutainment Rhymes,0.0174,42.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27447755,2025-10-09 17:20:21,HP Crunchy,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27447707,2025-10-09 17:16:37,Funny Crushing Experiment,0.0435,0.0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27447631,2025-10-09 17:11:24,Thomas Satisfying,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27447415,2025-10-09 17:00:58,Mini Toys World,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27447168,2025-10-09 16:44:13,Rainbow Number,0.0435,598.0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27447166,2025-10-09 16:44:03,Rainbow Number,0.28275,0.0,650,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27447088,2025-10-09 16:36:56,Rainbow Number,0.23925,0.0,550,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27447013,2025-10-09 16:31:30,Number B,0.3045,0.0,700,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27446808,2025-10-09 16:18:03,Number B,0.36975,0.0,850,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27446749,2025-10-09 16:12:32,Number A,0.10875,605.0,250,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27446738,2025-10-09 16:11:29,Number A,0.348,0.0,800,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27446650,2025-10-09 16:05:21,Number A,0.261,0.0,600,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27431666,2025-10-08 16:33:04,HP Crunchy,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27431619,2025-10-08 16:29:38,Funny Crushing Experiment,0.0435,0.0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27431591,2025-10-08 16:26:21,Tiny DIY Craft,0.15225,0.0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27431318,2025-10-08 16:00:22,Thomas Satisfying,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27431208,2025-10-08 15:56:37,Mini Toys World,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27431003,2025-10-08 15:38:24,Lollipop ASMR,0.0174,15.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430981,2025-10-08 15:36:33,Rainbow Number,0.2175,0.0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430949,2025-10-08 15:33:25,Rainbow Number,0.2175,0.0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430907,2025-10-08 15:29:23,Rainbow Number,0.2175,0.0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430847,2025-10-08 15:22:35,Number B,0.36975,0.0,850,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430786,2025-10-08 15:17:30,Number B,0.348,0.0,800,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430706,2025-10-08 15:10:20,Number B,0.3045,0.0,700,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430644,2025-10-08 15:03:28,Number A,0.06525,711.0,150,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430641,2025-10-08 15:03:10,Number A,0.3045,0.0,700,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430556,2025-10-08 14:57:07,Number A,0.28275,0.0,650,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430388,2025-10-08 14:37:54,HP Mini DIY Tractor,0.06525,623.0,150,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430358,2025-10-08 14:37:18,Number A,0.3045,0.0,700,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430290,2025-10-08 14:31:12,HP Mini DIY Tractor,0.087,590.0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430279,2025-10-08 14:30:46,HP Mini DIY Tractor,0.261,0.0,600,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430052,2025-10-08 14:06:03,HP Mini DIY Tractor,0.2175,0.0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27429005,2025-10-08 12:23:30,Funny Bobo Edutainment Rhymes,0.0087,3.0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27428719,2025-10-08 11:46:25,Funny Bobo Edutainment Rhymes,0.0174,85.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27428717,2025-10-08 11:46:16,Funny Bobo Edutainment Rhymes,0.0174,85.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416566,2025-10-07 16:49:23,HP Crunchy,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416535,2025-10-07 16:45:56,Funny Crushing Experiment,0.0435,0.0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416485,2025-10-07 16:41:20,Thomas Satisfying,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416326,2025-10-07 16:27:07,Mini Toys World,0.02175,0.0,50,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416274,2025-10-07 16:22:01,Rainbow Number,0.174,0.0,400,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416229,2025-10-07 16:16:53,Number B,0.2175,0.0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27415926,2025-10-07 15:51:20,Number A,0.2175,0.0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27415866,2025-10-07 15:47:19,HP Mini DIY Tractor,0.2175,0.0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403984,2025-10-06 17:31:07,Number B,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403596,2025-10-06 17:02:50,Tiny DIY Craft,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403364,2025-10-06 16:48:53,Rainbow Number,0.10875,0.0,250,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403301,2025-10-06 16:45:20,Unidentified,0.0,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Canceled,300
27403198,2025-10-06 16:39:03,Number A,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403102,2025-10-06 16:32:20,HP Mini DIY Tractor,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27386529,2025-10-05 10:51:58,Funny Bobo Edutainment Rhymes,0.0087,1.0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27386527,2025-10-05 10:51:45,Funny Bobo Edutainment Rhymes,0.0087,36.0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27366940,2025-10-03 22:25:22,Funny Bobo Edutainment Rhymes,0.0087,2.0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27361969,2025-10-03 15:03:08,HP Mini DIY Tractor,0.02175,362.0,50,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27361958,2025-10-03 15:02:23,Tiny DIY Craft,0.02175,362.0,50,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27361800,2025-10-03 14:48:21,Tiny DIY Craft,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27361153,2025-10-03 13:45:35,Number B,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360515,2025-10-03 12:03:16,Number B,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360416,2025-10-03 11:52:50,Number A,0.144855,0.0,333,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360365,2025-10-03 11:45:08,Number A,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360327,2025-10-03 11:38:15,Rainbow Number,0.087,0.0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360249,2025-10-03 11:29:49,Rainbow Number,0.087,0.0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360192,2025-10-03 11:24:03,Rainbow Number,0.087,0.0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27359917,2025-10-03 10:59:07,HP Mini DIY Tractor,0.144855,0.0,333,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27359850,2025-10-03 10:51:17,HP Mini DIY Tractor,0.15225,0.0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27359765,2025-10-03 10:35:27,HP Mini DIY Tractor,0.1305,0.0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27349673,2025-10-02 15:12:52,Mini Toys World,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27349630,2025-10-02 15:09:06,Mini Toys World,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338502,2025-10-01 17:28:12,Thomas & Friends World,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338416,2025-10-01 17:23:25,Thomas & Friends World,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338397,2025-10-01 17:21:02,Thomas Satisfying,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338363,2025-10-01 17:18:18,Thomas Satisfying,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338094,2025-10-01 16:58:57,Funny Crushing Experiment,0.0435,0.0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338050,2025-10-01 16:54:06,Funny Crushing Experiment,0.0435,0.0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27337931,2025-10-01 16:39:49,HP Crunchy,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27337904,2025-10-01 16:36:59,HP Crunchy,0.0174,0.0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27337388,2025-10-01 15:52:50,Tiny DIY Craft,0.11745,0.0,270,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
